 Valid Loss: 0.1310, Valid MAPE: 0.0712, Valid RMSE: 6.0490, Training Time: 19.63+2.18/epoch
2025-08-08 10:35:33 - INFO - app - Epoch: 020, Train Loss: 0.1133, Train MAPE: 0.0610, Train RMSE: 5.6297 
 Valid Loss: 0.1316, Valid MAPE: 0.0710, Valid RMSE: 6.0059, Training Time: 21.04+2.12/epoch
2025-08-08 10:35:56 - INFO - app - Epoch: 021, Train Loss: 0.1127, Train MAPE: 0.0608, Train RMSE: 5.6189 
 Valid Loss: 0.1293, Valid MAPE: 0.0698, Valid RMSE: 6.0056, Training Time: 20.81+2.25/epoch
2025-08-08 10:36:16 - INFO - app - Epoch: 022, Train Loss: 0.1128, Train MAPE: 0.0607, Train RMSE: 5.6108 
 Valid Loss: 0.1287, Valid MAPE: 0.0707, Valid RMSE: 5.9509, Training Time: 17.91+1.92/epoch
2025-08-08 10:36:37 - INFO - app - Epoch: 023, Train Loss: 0.1126, Train MAPE: 0.0607, Train RMSE: 5.6024 
 Valid Loss: 0.1281, Valid MAPE: 0.0686, Valid RMSE: 5.9682, Training Time: 18.88+1.85/epoch
2025-08-08 10:36:57 - INFO - app - Epoch: 024, Train Loss: 0.1138, Train MAPE: 0.0619, Train RMSE: 5.6006 
 Valid Loss: 0.1257, Valid MAPE: 0.0679, Valid RMSE: 5.9508, Training Time: 17.76+2.93/epoch
2025-08-08 10:37:17 - INFO - app - Epoch: 025, Train Loss: 0.1116, Train MAPE: 0.0599, Train RMSE: 5.5809 
 Valid Loss: 0.1266, Valid MAPE: 0.0675, Valid RMSE: 5.9645, Training Time: 17.59+1.88/epoch
2025-08-08 10:37:38 - INFO - app - Epoch: 026, Train Loss: 0.1123, Train MAPE: 0.0602, Train RMSE: 5.5902 
 Valid Loss: 0.1265, Valid MAPE: 0.0685, Valid RMSE: 5.9685, Training Time: 18.91+1.91/epoch
2025-08-08 10:37:57 - INFO - app - Epoch: 027, Train Loss: 0.1110, Train MAPE: 0.0595, Train RMSE: 5.5674 
 Valid Loss: 0.1243, Valid MAPE: 0.0669, Valid RMSE: 5.9290, Training Time: 17.56+1.90/epoch
2025-08-08 10:38:18 - INFO - app - Epoch: 028, Train Loss: 0.1127, Train MAPE: 0.0612, Train RMSE: 5.5745 
 Valid Loss: 0.1278, Valid MAPE: 0.0685, Valid RMSE: 5.9571, Training Time: 19.02+1.94/epoch
2025-08-08 10:38:39 - INFO - app - Epoch: 029, Train Loss: 0.1124, Train MAPE: 0.0608, Train RMSE: 5.5630 
 Valid Loss: 0.1316, Valid MAPE: 0.0719, Valid RMSE: 6.0373, Training Time: 17.90+3.09/epoch
2025-08-08 10:38:58 - INFO - app - Epoch: 030, Train Loss: 0.1112, Train MAPE: 0.0600, Train RMSE: 5.5558 
 Valid Loss: 0.1281, Valid MAPE: 0.0683, Valid RMSE: 5.9952, Training Time: 17.48+1.84/epoch
2025-08-08 10:39:19 - INFO - app - Epoch: 031, Train Loss: 0.1102, Train MAPE: 0.0589, Train RMSE: 5.5367 
 Valid Loss: 0.1299, Valid MAPE: 0.0691, Valid RMSE: 6.0190, Training Time: 18.89+1.86/epoch
2025-08-08 10:39:39 - INFO - app - Epoch: 032, Train Loss: 0.1104, Train MAPE: 0.0590, Train RMSE: 5.5517 
 Valid Loss: 0.1279, Valid MAPE: 0.0681, Valid RMSE: 5.9686, Training Time: 17.38+1.92/epoch
2025-08-08 10:39:59 - INFO - app - Epoch: 033, Train Loss: 0.1106, Train MAPE: 0.0592, Train RMSE: 5.5398 
 Valid Loss: 0.1276, Valid MAPE: 0.0679, Valid RMSE: 5.9715, Training Time: 18.77+1.86/epoch
2025-08-08 10:40:20 - INFO - app - Epoch: 034, Train Loss: 0.1121, Train MAPE: 0.0608, Train RMSE: 5.5440 
 Valid Loss: 0.1301, Valid MAPE: 0.0706, Valid RMSE: 6.0117, Training Time: 18.69+1.96/epoch
2025-08-08 10:40:39 - INFO - app - Epoch: 035, Train Loss: 0.1103, Train MAPE: 0.0591, Train RMSE: 5.5336 
 Valid Loss: 0.1299, Valid MAPE: 0.0715, Valid RMSE: 5.9546, Training Time: 17.42+1.91/epoch
2025-08-08 10:41:00 - INFO - app - Epoch: 036, Train Loss: 0.1115, Train MAPE: 0.0604, Train RMSE: 5.5300 
 Valid Loss: 0.1272, Valid MAPE: 0.0681, Valid RMSE: 5.9572, Training Time: 18.92+1.87/epoch
2025-08-08 10:41:20 - INFO - app - Epoch: 037, Train Loss: 0.1112, Train MAPE: 0.0601, Train RMSE: 5.5251 
 Valid Loss: 0.1311, Valid MAPE: 0.0716, Valid RMSE: 5.9976, Training Time: 17.81+1.93/epoch
2025-08-08 10:41:40 - INFO - app - Epoch: 038, Train Loss: 0.1108, Train MAPE: 0.0598, Train RMSE: 5.5223 
 Valid Loss: 0.1287, Valid MAPE: 0.0692, Valid RMSE: 5.9976, Training Time: 18.76+1.90/epoch
2025-08-08 10:42:01 - INFO - app - Epoch: 039, Train Loss: 0.1091, Train MAPE: 0.0581, Train RMSE: 5.5147 
 Valid Loss: 0.1250, Valid MAPE: 0.0669, Valid RMSE: 5.9260, Training Time: 18.78+1.99/epoch
2025-08-08 10:42:21 - INFO - app - Epoch: 040, Train Loss: 0.1090, Train MAPE: 0.0581, Train RMSE: 5.5044 
 Valid Loss: 0.1298, Valid MAPE: 0.0702, Valid RMSE: 5.9997, Training Time: 17.66+1.90/epoch
2025-08-08 10:42:41 - INFO - app - Epoch: 041, Train Loss: 0.1093, Train MAPE: 0.0583, Train RMSE: 5.5062 
 Valid Loss: 0.1273, Valid MAPE: 0.0682, Valid RMSE: 5.9757, Training Time: 18.48+1.87/epoch
2025-08-08 10:43:00 - INFO - app - Epoch: 042, Train Loss: 0.1085, Train MAPE: 0.0579, Train RMSE: 5.4918 
 Valid Loss: 0.1241, Valid MAPE: 0.0659, Valid RMSE: 5.9271, Training Time: 17.48+1.90/epoch
2025-08-08 10:43:21 - INFO - app - Epoch: 043, Train Loss: 0.1090, Train MAPE: 0.0583, Train RMSE: 5.4925 
 Valid Loss: 0.1288, Valid MAPE: 0.0673, Valid RMSE: 5.9643, Training Time: 18.73+1.87/epoch
2025-08-08 10:43:41 - INFO - app - Epoch: 044, Train Loss: 0.1099, Train MAPE: 0.0586, Train RMSE: 5.4986 
 Valid Loss: 0.1250, Valid MAPE: 0.0669, Valid RMSE: 5.9528, Training Time: 18.50+1.88/epoch
2025-08-08 10:44:01 - INFO - app - Epoch: 045, Train Loss: 0.1090, Train MAPE: 0.0583, Train RMSE: 5.5029 
 Valid Loss: 0.1255, Valid MAPE: 0.0663, Valid RMSE: 5.9063, Training Time: 17.42+1.87/epoch
2025-08-08 10:44:21 - INFO - app - Epoch: 046, Train Loss: 0.1097, Train MAPE: 0.0588, Train RMSE: 5.4955 
 Valid Loss: 0.1262, Valid MAPE: 0.0681, Valid RMSE: 5.9309, Training Time: 18.35+1.86/epoch
2025-08-08 10:44:40 - INFO - app - Epoch: 047, Train Loss: 0.1090, Train MAPE: 0.0585, Train RMSE: 5.4823 
 Valid Loss: 0.1271, Valid MAPE: 0.0683, Valid RMSE: 5.9417, Training Time: 17.39+1.86/epoch
2025-08-08 10:45:01 - INFO - app - Epoch: 048, Train Loss: 0.1091, Train MAPE: 0.0584, Train RMSE: 5.4951 
 Valid Loss: 0.1300, Valid MAPE: 0.0711, Valid RMSE: 5.9674, Training Time: 18.67+1.92/epoch
2025-08-08 10:45:21 - INFO - app - Epoch: 049, Train Loss: 0.1096, Train MAPE: 0.0587, Train RMSE: 5.4958 
 Valid Loss: 0.1310, Valid MAPE: 0.0718, Valid RMSE: 5.9771, Training Time: 18.79+1.93/epoch
2025-08-08 10:45:41 - INFO - app - Epoch: 050, Train Loss: 0.1087, Train MAPE: 0.0581, Train RMSE: 5.4763 
 Valid Loss: 0.1260, Valid MAPE: 0.0670, Valid RMSE: 5.9608, Training Time: 17.48+1.90/epoch
2025-08-08 10:46:01 - INFO - app - Epoch: 051, Train Loss: 0.1093, Train MAPE: 0.0588, Train RMSE: 5.4731 
